ClientCode,Exchange,Token,instrument,symbol,expiry,strike,c/p,dayQty,dayValue,LTP,MTM,SerialNO,OpenQty,OpenAmt,netQty,NetValue,FUT_MTM,OPT_MTM,NET_PREM,Prem_Margin,
6405,NSEFO,110396,OPTSTK,BANDHANBNK,20221229,200.0,PE,0,0.0,4.2,0.0,615,1800,-7560.0,1800,-7560.0,0.0,0.0,7560.0,0.0,
6405,NSEFO,141036,OPTSTK,PNB,20221229,44.0,PE,0,0.0,0.4,0.0,616,176000,-70400.0,176000,-70400.0,0.0,0.0,70400.0,0.0,
6405,NSEFO,141044,OPTSTK,PNB,20221229,48.0,PE,0,0.0,1.25,0.0,617,-64000,80000.0,-64000,80000.0,0.0,0.0,-80000.0,0.0,
6405,NSEFO,144616,OPTSTK,TATAPOWER,20221229,230.0,CE,0,0.0,3.85,0.0,618,-6750,25987.5,-6750,25987.5,0.0,0.0,-25987.5,0.0,
6405,NSEFO,87752,OPTSTK,ABB,20221229,3100.0,CE,0,0.0,141.9,0.0,619,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,89614,OPTSTK,ACC,20221229,2400.0,PE,0,0.0,55.0,0.0,620,-1000,55000.0,-1000,55000.0,0.0,0.0,-55000.0,0.0,
6405,NSEFO,90700,OPTSTK,ADANIENT,20221229,4000.0,CE,0,0.0,151.35,0.0,621,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,96881,OPTSTK,APOLLOHOSP,20221229,4800.0,CE,0,0.0,202.05,0.0,622,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,97426,OPTSTK,ASHOKLEY,20221229,140.0,PE,0,0.0,2.1,0.0,623,20000,-42000.0,20000,-42000.0,0.0,0.0,42000.0,0.0,
6405,NSEFO,96716,OPTSTK,AMBUJACEM,20221229,590.0,CE,0,0.0,12.25,0.0,624,-10800,132300.0,-10800,132300.0,0.0,0.0,-132300.0,0.0,
6405,NSEFO,111115,OPTSTK,BEL,20221229,112.0,CE,0,0.0,2.35,0.0,625,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,112038,OPTSTK,BIOCON,20221229,260.0,PE,0,0.0,3.45,0.0,626,9200,-31740.0,9200,-31740.0,0.0,0.0,31740.0,0.0,
6405,NSEFO,112045,OPTSTK,BIOCON,20221229,280.0,CE,0,0.0,8.4,0.0,627,-18400,154560.0,-18400,154560.0,0.0,0.0,-154560.0,0.0,
6405,NSEFO,112460,OPTSTK,BPCL,20221229,300.0,PE,0,0.0,2.1,0.0,628,-3600,7560.0,-3600,7560.0,0.0,0.0,-7560.0,0.0,
6405,NSEFO,113086,OPTSTK,BSOFT,20221229,320.0,CE,0,0.0,5.25,0.0,629,3900,-20475.0,3900,-20475.0,0.0,0.0,20475.0,0.0,
6405,NSEFO,144624,OPTSTK,TATAPOWER,20221229,250.0,CE,0,0.0,0.7,0.0,630,30375,-21262.5,30375,-21262.5,0.0,0.0,21262.5,0.0,
6405,NSEFO,147298,OPTSTK,TORNTPOWER,20221229,540.0,CE,0,0.0,23.85,0.0,631,-24000,572400.0,-24000,572400.0,0.0,0.0,-572400.0,0.0,
6405,NSEFO,148719,OPTSTK,TRENT,20221229,1300.0,PE,0,0.0,8.3,0.0,632,-725,6017.500000000001,-725,6017.500000000001,0.0,0.0,-6017.500000000001,0.0,
19545,NSEFO,62940,FUTSTK,ADANIENT,20221229,0.0, ,0,0.0,3947.8,0.0,633,250,-986950.0,250,-986950.0,0.0,0.0,0.0,0.0,
19615,NSEFO,68704,FUTSTK,MOTHERSON,20221229,0.0, ,0,0.0,72.1,0.0,634,6750,-486674.99999999994,6750,-486674.99999999994,0.0,0.0,0.0,0.0,
19625,NSEFO,62941,FUTSTK,ADANIPORTS,20221229,0.0, ,0,0.0,883.75,0.0,635,1250,-1104687.5,1250,-1104687.5,0.0,0.0,0.0,0.0,
A0017,NSEFO,63880,FUTSTK,BATAINDIA,20221229,0.0, ,0,0.0,1704.35,0.0,636,1100,-1874785.0,1100,-1874785.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63905,FUTSTK,CHOLAFIN,20221229,0.0, ,0,0.0,729.25,0.0,637,6250,-4557812.5,6250,-4557812.5,0.0,0.0,0.0,0.0,
A0019,NSEFO,112460,OPTSTK,BPCL,20221229,300.0,PE,0,0.0,2.1,0.0,638,1800,-3780.0,1800,-3780.0,0.0,0.0,3780.0,0.0,
A0019,NSEFO,39646,OPTIDX,NIFTY,20221229,16000.0,PE,0,0.0,6.15,0.0,639,100,-615.0,100,-615.0,0.0,0.0,615.0,0.0,
A0020,NSEFO,63983,FUTSTK,GUJGASLTD,20221229,0.0, ,0,0.0,496.85,0.0,640,12500,-6210625.0,12500,-6210625.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63991,FUTSTK,HDFCLIFE,20221229,0.0, ,0,0.0,576.0,0.0,641,14300,-8236800.0,14300,-8236800.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,64006,FUTSTK,HINDCOPPER,20221229,0.0, ,0,0.0,115.3,0.0,642,47300,-5453690.0,47300,-5453690.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,64026,FUTSTK,IDFCFIRSTB,20221229,0.0, ,0,0.0,57.3,0.0,643,45000,-2578500.0,45000,-2578500.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68662,FUTSTK,MANAPPURAM,20221229,0.0, ,0,0.0,113.15,0.0,644,12000,-1357800.0,12000,-1357800.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,62941,FUTSTK,ADANIPORTS,20221229,0.0, ,0,0.0,883.75,0.0,645,50000,-44187500.0,50000,-44187500.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68776,FUTSTK,TATAMOTORS,20221229,0.0, ,0,0.0,427.3,0.0,646,91200,-38969760.0,91200,-38969760.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68786,FUTSTK,TITAN,20221229,0.0, ,0,0.0,2631.55,0.0,647,2250,-5920987.5,2250,-5920987.5,0.0,0.0,0.0,0.0,
A0104,NSEFO,51436,OPTIDX,NIFTY,20221229,21000.0,CE,0,0.0,4.2,0.0,648,-3150,13230.0,-3150,13230.0,0.0,0.0,-13230.0,0.0,
A0119,NSEFO,129587,OPTSTK,GUJGASLTD,20221229,450.0,PE,0,0.0,4.45,0.0,649,-1250,5562.5,-1250,5562.5,0.0,0.0,-5562.5,0.0,
6405,NSEFO,122646,OPTSTK,DLF,20221229,430.0,CE,0,0.0,3.7,0.0,650,-3300,12210.0,-3300,12210.0,0.0,0.0,-12210.0,0.0,
6405,NSEFO,123664,OPTSTK,EICHERMOT,20221229,3300.0,PE,0,0.0,68.25,0.0,651,-350,23887.5,-350,23887.5,0.0,0.0,-23887.5,0.0,
6405,NSEFO,90693,OPTSTK,ADANIENT,20221229,3800.0,PE,0,0.0,111.85,0.0,652,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,97067,OPTSTK,APOLLOHOSP,20221229,5000.0,CE,0,0.0,113.1,0.0,653,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,96882,OPTSTK,APOLLOHOSP,20221229,4800.0,PE,0,0.0,159.2,0.0,654,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,103921,OPTSTK,AXISBANK,20221229,800.0,PE,0,0.0,2.85,0.0,655,-8400,23940.0,-8400,23940.0,0.0,0.0,-23940.0,0.0,
A0020,NSEFO,53891,OPTIDX,FINNIFTY,20221129,18850.0,PE,0,0.0,9.2,0.0,656,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,39804,OPTIDX,FINNIFTY,20221129,18500.0,PE,0,0.0,4.1,0.0,657,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,37742,OPTIDX,NIFTY,20221229,20000.0,CE,0,0.0,11.85,0.0,658,500,-5925.0,500,-5925.0,0.0,0.0,5925.0,0.0,
A0020,NSEFO,50046,OPTIDX,NIFTY,20221201,18400.0,CE,0,0.0,168.15,0.0,659,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,50062,OPTIDX,NIFTY,20221201,18650.0,CE,0,0.0,43.8,0.0,660,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0042,NSEFO,63872,FUTSTK,AXISBANK,20221229,0.0, ,0,0.0,884.65,0.0,661,1200,-1061580.0,1200,-1061580.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,64039,FUTSTK,INFY,20221229,0.0, ,0,0.0,1642.8,0.0,662,900,-1478520.0,900,-1478520.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,68728,FUTSTK,ONGC,20221229,0.0, ,0,0.0,140.5,0.0,663,3850,-540925.0,3850,-540925.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,98117,OPTSTK,ASIANPAINT,20221229,2900.0,PE,0,0.0,13.7,0.0,664,-1000,13700.0,-1000,13700.0,0.0,0.0,-13700.0,0.0,
A0042,NSEFO,103921,OPTSTK,AXISBANK,20221229,800.0,PE,0,0.0,2.85,0.0,665,-1200,3420.0,-1200,3420.0,0.0,0.0,-3420.0,0.0,
A0042,NSEFO,111453,OPTSTK,BHARATFORG,20221229,900.0,CE,0,0.0,11.2,0.0,666,-2000,22400.0,-2000,22400.0,0.0,0.0,-22400.0,0.0,
A0042,NSEFO,128419,OPTSTK,FEDERALBNK,20221229,145.0,CE,0,0.0,1.2,0.0,667,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0042,NSEFO,129793,OPTSTK,HAL,20221229,2600.0,PE,0,0.0,46.5,0.0,668,-1425,66262.5,-1425,66262.5,0.0,0.0,-66262.5,0.0,
A0042,NSEFO,132971,OPTSTK,INDHOTEL,20221229,300.0,PE,0,0.0,3.5,0.0,669,-8044,28154.0,-8044,28154.0,0.0,0.0,-28154.0,0.0,
A0120,NSEFO,144479,OPTSTK,TATAMOTORS,20221229,390.0,PE,0,0.0,2.9,0.0,670,-2850,8265.0,-2850,8265.0,0.0,0.0,-8265.0,0.0,
A0209,NSEFO,68743,FUTSTK,PNB,20221229,0.0, ,0,0.0,51.25,0.0,671,16000,-820000.0,16000,-820000.0,0.0,0.0,0.0,0.0,
A0209,NSEFO,51436,OPTIDX,NIFTY,20221229,21000.0,CE,0,0.0,4.2,0.0,672,-1600,6720.0,-1600,6720.0,0.0,0.0,-6720.0,0.0,
A0374,NSEFO,42637,FUTSTK,BHEL,20230125,0.0, ,0,0.0,76.2,0.0,673,21000,-1600200.0,21000,-1600200.0,0.0,0.0,0.0,0.0,
A0374,NSEFO,68775,FUTSTK,TATACONSUM,20221229,0.0, ,0,0.0,799.95,0.0,674,1800,-1439910.0,1800,-1439910.0,0.0,0.0,0.0,0.0,
A0654,NSEFO,90555,OPTSTK,ADANIENT,20221229,3100.0,PE,0,0.0,12.7,0.0,675,250,-3175.0,250,-3175.0,0.0,0.0,3175.0,0.0,
A0718,NSEFO,68777,FUTSTK,TATAPOWER,20221229,0.0, ,0,0.0,222.8,0.0,676,10125,-2255850.0,10125,-2255850.0,0.0,0.0,0.0,0.0,
A1528,NSEFO,85950,OPTIDX,BANKNIFTY,20221229,41500.0,PE,0,0.0,211.3,0.0,677,-2000,422600.0,-2000,422600.0,0.0,0.0,-422600.0,0.0,
A1616,NSEFO,63944,FUTSTK,DIVISLAB,20221229,0.0, ,0,0.0,3326.4,0.0,678,3000,-9979200.0,3000,-9979200.0,0.0,0.0,0.0,0.0,
A1616,NSEFO,96712,OPTSTK,AMBUJACEM,20221229,580.0,CE,0,0.0,15.25,0.0,679,-1800,27450.0,-1800,27450.0,0.0,0.0,-27450.0,0.0,
A1616,NSEFO,110400,OPTSTK,BANDHANBNK,20221229,210.0,PE,0,0.0,7.6,0.0,680,3600,-27360.0,3600,-27360.0,0.0,0.0,27360.0,0.0,
A1616,NSEFO,50012,OPTIDX,NIFTY,20221201,17900.0,PE,0,0.0,7.55,0.0,681,-200,1510.0,-200,1510.0,0.0,0.0,-1510.0,0.0,
6405,NSEFO,128990,OPTSTK,GNFC,20221229,660.0,CE,0,0.0,11.15,0.0,682,-23400,260910.0,-23400,260910.0,0.0,0.0,-260910.0,0.0,
6405,NSEFO,129808,OPTSTK,HAL,20221229,3000.0,CE,0,0.0,31.45,0.0,683,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,129810,OPTSTK,HAL,20221229,3050.0,CE,0,0.0,23.15,0.0,684,475,-10996.25,475,-10996.25,0.0,0.0,10996.25,0.0,
6405,NSEFO,111131,OPTSTK,BEL,20221229,120.0,CE,0,0.0,0.75,0.0,685,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,112049,OPTSTK,BIOCON,20221229,290.0,CE,0,0.0,5.0,0.0,686,-23000,115000.0,-23000,115000.0,0.0,0.0,-115000.0,0.0,
6405,NSEFO,110595,OPTSTK,BANKBARODA,20221229,180.0,CE,0,0.0,3.65,0.0,687,17550,-64057.5,17550,-64057.5,0.0,0.0,64057.5,0.0,
6405,NSEFO,136165,OPTSTK,LTTS,20221229,4000.0,CE,0,0.0,70.95,0.0,688,200,-14190.0,200,-14190.0,0.0,0.0,14190.0,0.0,
6405,NSEFO,91829,OPTSTK,ADANIPORTS,20221229,820.0,PE,0,0.0,11.35,0.0,689,-5000,56750.0,-5000,56750.0,0.0,0.0,-56750.0,0.0,
6405,NSEFO,52171,OPTSTK,PNB,20221229,54.0,CE,0,0.0,1.6,0.0,690,-80000,128000.0,-80000,128000.0,0.0,0.0,-128000.0,0.0,
6405,NSEFO,141762,OPTSTK,RBLBANK,20221229,145.0,PE,0,0.0,7.3,0.0,691,-5000,36500.0,-5000,36500.0,0.0,0.0,-36500.0,0.0,
6405,NSEFO,143278,OPTSTK,SRF,20221229,2200.0,PE,0,0.0,48.65,0.0,692,-750,36487.5,-750,36487.5,0.0,0.0,-36487.5,0.0,
6405,NSEFO,143293,OPTSTK,SRF,20221229,2600.0,CE,0,0.0,8.05,0.0,693,-750,6037.500000000001,-750,6037.500000000001,0.0,0.0,-6037.500000000001,0.0,
VRM148,NSEFO,64027,FUTSTK,IEX,20221229,0.0, ,0,0.0,148.5,0.0,694,11250,-1670625.0,11250,-1670625.0,0.0,0.0,0.0,0.0,
VRM164,NSEFO,145154,OPTSTK,TCS,20221229,3300.0,CE,0,0.0,138.9,0.0,695,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
ZH079,NSEFO,63878,FUTSTK,BANDHANBNK,20221229,0.0, ,0,0.0,214.7,0.0,696,7200,-1545840.0,7200,-1545840.0,0.0,0.0,0.0,0.0,
6405,NSEFO,135011,OPTSTK,JUBLFOOD,20221229,700.0,CE,0,0.0,1.8,0.0,697,23750,-42750.0,23750,-42750.0,0.0,0.0,42750.0,0.0,
6405,NSEFO,135203,OPTSTK,KOTAKBANK,20221229,2300.0,CE,0,0.0,2.4,0.0,698,10400,-24960.0,10400,-24960.0,0.0,0.0,24960.0,0.0,
6405,NSEFO,135939,OPTSTK,LT,20221229,2040.0,CE,0,0.0,67.75,0.0,699,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,139477,OPTSTK,NTPC,20221229,170.0,CE,0,0.0,5.05,0.0,700,-5700,28785.0,-5700,28785.0,0.0,0.0,-28785.0,0.0,
6405,NSEFO,139997,OPTSTK,PAGEIND,20221229,48000.0,CE,0,0.0,990.05,0.0,701,-120,118806.0,-120,118806.0,0.0,0.0,-118806.0,0.0,
AHDJ265,NSEFO,63988,FUTSTK,HDFCAMC,20221229,0.0, ,0,0.0,2128.15,0.0,702,300,-638445.0,300,-638445.0,0.0,0.0,0.0,0.0,
AHM0142,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.0,CE,0,0.0,310.4,0.0,703,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
AHM0180,NSEFO,68662,FUTSTK,MANAPPURAM,20221229,0.0, ,0,0.0,113.15,0.0,704,6000,-678900.0,6000,-678900.0,0.0,0.0,0.0,0.0,
HJ014,NSEFO,62944,FUTSTK,AMBUJACEM,20221229,0.0, ,0,0.0,563.75,0.0,705,21600,-12177000.0,21600,-12177000.0,0.0,0.0,0.0,0.0,
HJ014,NSEFO,146035,OPTSTK,TITAN,20221229,2580.0,PE,0,0.0,43.2,0.0,706,-1875,81000.0,-1875,81000.0,0.0,0.0,-81000.0,0.0,
HJ014,NSEFO,146040,OPTSTK,TITAN,20221229,2640.0,CE,0,0.0,63.4,0.0,707,-1875,118875.0,-1875,118875.0,0.0,0.0,-118875.0,0.0,
KH071,NSEFO,68752,FUTSTK,RELIANCE,20221229,0.0, ,0,0.0,2600.85,0.0,708,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
KL002,NSEFO,50046,OPTIDX,NIFTY,20221201,18400.0,CE,0,0.0,168.15,0.0,709,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
KS145,NSEFO,64027,FUTSTK,IEX,20221229,0.0, ,0,0.0,148.5,0.0,710,7500,-1113750.0,7500,-1113750.0,0.0,0.0,0.0,0.0,
M0225,NSEFO,138909,OPTSTK,NATIONALUM,20221229,90.0,CE,0,0.0,0.2,0.0,711,25500,-5100.0,25500,-5100.0,0.0,0.0,5100.0,0.0,
MA026,NSEFO,50662,OPTIDX,BANKNIFTY,20221201,43500.0,CE,0,0.0,111.95,0.0,712,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MAL19010,NSEFO,85953,OPTIDX,BANKNIFTY,20221229,42500.0,CE,0,0.0,1222.9,0.0,713,-25,30572.500000000004,-25,30572.500000000004,0.0,0.0,-30572.500000000004,0.0,
MAS05019,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.0,CE,0,0.0,310.4,0.0,714,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MAS44050,NSEFO,68777,FUTSTK,TATAPOWER,20221229,0.0, ,0,0.0,222.8,0.0,715,3375,-751950.0,3375,-751950.0,0.0,0.0,0.0,0.0,
MASXA003,NSEFO,68776,FUTSTK,TATAMOTORS,20221229,0.0, ,0,0.0,427.3,0.0,716,1425,-608902.5,1425,-608902.5,0.0,0.0,0.0,0.0,
MASYC007,NSEFO,63976,FUTSTK,GNFC,20221229,0.0, ,0,0.0,609.75,0.0,717,1300,-792675.0,1300,-792675.0,0.0,0.0,0.0,0.0,
MHM01045,NSEFO,68640,FUTSTK,L&TFH,20221229,0.0, ,0,0.0,83.2,0.0,718,8924,-742476.8,8924,-742476.8,0.0,0.0,0.0,0.0,
MHM01179,NSEFO,64055,FUTSTK,IRCTC,20221229,0.0, ,0,0.0,716.85,0.0,719,875,-627243.75,875,-627243.75,0.0,0.0,0.0,0.0,
MHM01213,NSEFO,63966,FUTSTK,FSL,20221229,0.0, ,0,0.0,108.5,0.0,720,10400,-1128400.0,10400,-1128400.0,0.0,0.0,0.0,0.0,
MHM01213,NSEFO,64007,FUTSTK,HINDPETRO,20221229,0.0, ,0,0.0,223.35,0.0,721,27000,-6030450.0,27000,-6030450.0,0.0,0.0,0.0,0.0,
MM650,NSEFO,55290,FUTSTK,TCS,20230125,0.0, ,0,0.0,3422.95,0.0,722,350,-1198032.5,350,-1198032.5,0.0,0.0,0.0,0.0,
MMM66008,NSEFO,50656,OPTIDX,BANKNIFTY,20221201,43400.0,CE,0,0.0,138.5,0.0,723,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MTJ01010,NSEFO,55110,OPTIDX,NIFTY,20221229,18000.0,PE,0,0.0,88.25,0.0,724,150,-13237.5,150,-13237.5,0.0,0.0,13237.5,0.0,
NRD009,NSEFO,50589,OPTIDX,BANKNIFTY,20221201,42500.0,PE,0,0.0,95.8,0.0,725,900,-86220.0,900,-86220.0,0.0,0.0,86220.0,0.0,
6405,NSEFO,63887,FUTSTK,BHEL,20221229,0.0, ,0,0.0,75.5,0.0,726,52500,-3963750.0,52500,-3963750.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63991,FUTSTK,HDFCLIFE,20221229,0.0, ,0,0.0,576.0,0.0,727,-4400,2534400,-4400,2534400,0.0,0.0,0.0,0.0,
6405,NSEFO,64019,FUTSTK,ICICIBANK,20221229,0.0, ,0,0.0,944.95,0.0,728,-321750,304037662,-321750,304037662,0.0,0.0,0.0,0.0,
6405,NSEFO,64026,FUTSTK,IDFCFIRSTB,20221229,0.0, ,0,0.0,57.3,0.0,729,15000,-859500.0,15000,-859500.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68653,FUTSTK,LTI,20221229,0.0, ,0,0.0,4966.35,0.0,730,3150,-15644002.500000002,3150,-15644002.500000002,0.0,0.0,0.0,0.0,
6405,NSEFO,143899,OPTSTK,TATACHEM,20221229,1040.0,CE,0,0.0,34.6,0.0,731,2000,-69200.0,2000,-69200.0,0.0,0.0,69200.0,0.0,
6405,NSEFO,145164,OPTSTK,TCS,20221229,3400.0,CE,0,0.0,76.05,0.0,732,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,148932,OPTSTK,TVSMOTOR,20221229,1150.0,CE,0,0.0,8.1,0.0,733,-1400,11340.0,-1400,11340.0,0.0,0.0,-11340.0,0.0,
6405,NSEFO,63895,FUTSTK,CANBK,20221229,0.0, ,0,0.0,330.45,0.0,734,-2700,892215.0,-2700,892215.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63943,FUTSTK,DELTACORP,20221229,0.0, ,0,0.0,222.75,0.0,735,20700,-4610925.0,20700,-4610925.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63974,FUTSTK,GLENMARK,20221229,0.0, ,0,0.0,422.55,0.0,736,73600,-31099680.0,73600,-31099680.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63983,FUTSTK,GUJGASLTD,20221229,0.0, ,0,0.0,496.85,0.0,737,3750,-1863187.5,3750,-1863187.5,0.0,0.0,0.0,0.0,
6405,NSEFO,63990,FUTSTK,HDFCBANK,20221229,0.0, ,0,0.0,1638.35,0.0,738,-3850,6307647,-3850,6307647,0.0,0.0,0.0,0.0,
6405,NSEFO,64023,FUTSTK,ICICIPRULI,20221229,0.0, ,0,0.0,467.0,0.0,739,30000,-14010000.0,30000,-14010000.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68638,FUTSTK,JUBLFOOD,20221229,0.0, ,0,0.0,554.65,0.0,740,1250,-693312.5,1250,-693312.5,0.0,0.0,0.0,0.0,
6405,NSEFO,68722,FUTSTK,NTPC,20221229,0.0, ,0,0.0,170.95,0.0,741,17100,-2923245.0,17100,-2923245.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68751,FUTSTK,RECLTD,20221229,0.0, ,0,0.0,104.35,0.0,742,80000,-8348000.0,80000,-8348000.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68788,FUTSTK,TORNTPOWER,20221229,0.0, ,0,0.0,542.75,0.0,743,16500,-8955375.0,16500,-8955375.0,0.0,0.0,0.0,0.0,
6405,NSEFO,89957,OPTSTK,ACC,20221229,2700.0,CE,0,0.0,28.75,0.0,744,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,96732,OPTSTK,AMBUJACEM,20221229,630.0,CE,0,0.0,4.55,0.0,745,43200,-196560.0,43200,-196560.0,0.0,0.0,196560.0,0.0,
6405,NSEFO,96689,OPTSTK,AMBUJACEM,20221229,530.0,PE,0,0.0,8.7,0.0,746,5400,-46979.99999999999,5400,-46979.99999999999,0.0,0.0,46979.99999999999,0.0,
6405,NSEFO,141042,OPTSTK,PNB,20221229,47.0,PE,0,0.0,1.4,0.0,747,16000,-22400.0,16000,-22400.0,0.0,0.0,22400.0,0.0,
6405,NSEFO,141043,OPTSTK,PNB,20221229,48.0,CE,0,0.0,4.5,0.0,748,-80000,360000.0,-80000,360000.0,0.0,0.0,-360000.0,0.0,
6405,NSEFO,144475,OPTSTK,TATAMOTORS,20221229,380.0,PE,0,0.0,1.85,0.0,749,-2850,5272.5,-2850,5272.5,0.0,0.0,-5272.5,0.0,
6405,NSEFO,144479,OPTSTK,TATAMOTORS,20221229,390.0,PE,0,0.0,2.9,0.0,750,-1425,4132.5,-1425,4132.5,0.0,0.0,-4132.5,0.0,
6405,NSEFO,144510,OPTSTK,TATAMOTORS,20221229,470.0,CE,0,0.0,2.8,0.0,751,-39900,111720.0,-39900,111720.0,0.0,0.0,-111720.0,0.0,
6405,NSEFO,144628,OPTSTK,TATAPOWER,20221229,260.0,CE,0,0.0,0.4,0.0,752,33750,-13500.0,33750,-13500.0,0.0,0.0,13500.0,0.0,
6405,NSEFO,144204,OPTSTK,TATACONSUM,20221229,850.0,CE,0,0.0,6.6,0.0,753,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,147300,OPTSTK,TORNTPOWER,20221229,550.0,CE,0,0.0,18.75,0.0,754,-6000,112500.0,-6000,112500.0,0.0,0.0,-112500.0,0.0,
6405,NSEFO,151762,OPTSTK,VEDL,20221229,320.0,CE,0,0.0,10.2,0.0,755,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,151768,OPTSTK,VEDL,20221229,335.0,CE,0,0.0,5.45,0.0,756,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0654,NSEFO,90681,OPTSTK,ADANIENT,20221229,3500.0,PE,0,0.0,40.85,0.0,757,250,-10212.5,250,-10212.5,0.0,0.0,10212.5,0.0,
A1616,NSEFO,141387,OPTSTK,PVR,20221229,1820.0,CE,0,0.0,68.2,0.0,758,-407,27757.4,-407,27757.4,0.0,0.0,-27757.4,0.0,
A1676,NSEFO,50662,OPTIDX,BANKNIFTY,20221201,43500.0,CE,0,0.0,111.95,0.0,759,325,-36383.75,325,-36383.75,0.0,0.0,36383.75,0.0,
A1676,NSEFO,39840,OPTIDX,FINNIFTY,20221129,19300.0,PE,0,0.0,101.4,0.0,760,-80,8112.0,-80,8112.0,0.0,0.0,-8112.0,0.0,
A1959,NSEFO,63875,FUTSTK,BAJFINANCE,20221229,0.0, ,0,0.0,6834.95,0.0,761,500,-3417475.0,500,-3417475.0,0.0,0.0,0.0,0.0,
A1959,NSEFO,63943,FUTSTK,DELTACORP,20221229,0.0, ,0,0.0,222.75,0.0,762,25300,-5635575.0,25300,-5635575.0,0.0,0.0,0.0,0.0,
6405,NSEFO,91823,OPTSTK,ADANIPORTS,20221229,760.0,PE,0,0.0,3.4,0.0,763,-2500,8500.0,-2500,8500.0,0.0,0.0,-8500.0,0.0,
6405,NSEFO,141045,OPTSTK,PNB,20221229,49.0,CE,0,0.0,3.8,0.0,764,-16000,60800.0,-16000,60800.0,0.0,0.0,-60800.0,0.0,
6405,NSEFO,141049,OPTSTK,PNB,20221229,51.0,CE,0,0.0,2.8,0.0,765,-512000,1433600,-512000,1433600,0.0,0.0,-1433600.0,0.0,
6405,NSEFO,122587,OPTSTK,DLF,20221229,385.0,PE,0,0.0,8.95,0.0,766,1650,-14767.499999999998,1650,-14767.499999999998,0.0,0.0,14767.499999999998,0.0,
6405,NSEFO,123677,OPTSTK,EICHERMOT,20221229,3600.0,CE,0,0.0,43.1,0.0,767,-175,7542.5,-175,7542.5,0.0,0.0,-7542.5,0.0,
6405,NSEFO,124851,OPTSTK,ESCORTS,20221229,2200.0,CE,0,0.0,68.5,0.0,768,1650,-113025.0,1650,-113025.0,0.0,0.0,113025.0,0.0,
6405,NSEFO,130593,OPTSTK,HDFCAMC,20221229,2300.0,CE,0,0.0,13.0,0.0,769,6300,-81900.0,6300,-81900.0,0.0,0.0,81900.0,0.0,
